date,open,high,low,close,volume
2015-01-01 00:00:00+05:30,399.75,402.9,396.4,401.7,668246
2015-01-02 00:00:00+05:30,400.5,404.75,400.0,401.3,466686
2015-01-05 00:00:00+05:30,403.75,403.75,392.15,394.55,1006312
2015-01-06 00:00:00+05:30,393.5,393.6,380.65,384.0,1735204
2015-01-07 00:00:00+05:30,384.85,387.0,373.15,374.9,1770280
2015-01-08 00:00:00+05:30,379.25,385.0,373.75,383.55,1953018
2015-01-09 00:00:00+05:30,384.15,395.9,380.7,386.4,3082224
2015-01-12 00:00:00+05:30,388.75,394.75,385.15,393.9,1330842
2015-01-13 00:00:00+05:30,393.9,398.75,390.85,395.9,1458036
2015-01-14 00:00:00+05:30,398.95,399.7,387.55,394.7,2066638
2015-01-15 00:00:00+05:30,398.75,404.6,388.1,398.3,1829488
2015-01-16 00:00:00+05:30,398.5,411.0,393.9,409.75,1592674
2015-01-19 00:00:00+05:30,412.5,432.5,409.95,411.15,1667916
2015-01-20 00:00:00+05:30,415.6,419.8,412.4,418.05,1549634
2015-01-21 00:00:00+05:30,415.3,423.0,410.25,421.8,3770516
2015-01-22 00:00:00+05:30,422.0,423.25,414.25,416.4,1884552
2015-01-23 00:00:00+05:30,415.75,417.2,407.8,411.65,2341538
2015-01-27 00:00:00+05:30,412.2,412.2,401.9,404.1,2230886
2015-01-28 00:00:00+05:30,402.5,416.45,402.5,414.85,2086694
2015-01-29 00:00:00+05:30,414.5,415.65,402.2,412.25,2375720
2015-01-30 00:00:00+05:30,452.5,455.0,438.3,447.95,10707672
2015-02-02 00:00:00+05:30,450.0,475.0,449.5,472.75,5044878
2015-02-03 00:00:00+05:30,477.5,478.75,467.75,475.05,4221136
2015-02-04 00:00:00+05:30,475.0,477.5,471.4,475.1,2469950
2015-02-05 00:00:00+05:30,475.0,495.2,471.75,493.15,4247448
2015-02-06 00:00:00+05:30,492.5,499.25,486.3,488.65,2011924
2015-02-09 00:00:00+05:30,485.25,502.35,482.8,498.55,2335254
