date,open,high,low,close,volume
2015-01-01 00:00:00+05:30,569.7,569.7,561.6,563.55,444720
2015-01-02 00:00:00+05:30,562.5,567.9,562.0,566.25,608132
2015-01-05 00:00:00+05:30,566.05,569.65,558.48,565.98,1056146
2015-01-06 00:00:00+05:30,561.5,563.67,540.0,543.9,1383922
2015-01-07 00:00:00+05:30,551.75,559.48,548.55,552.53,1366968
2015-01-08 00:00:00+05:30,556.0,565.0,554.5,563.35,1840362
2015-01-09 00:00:00+05:30,568.0,589.95,563.5,584.78,2347064
2015-01-12 00:00:00+05:30,589.92,594.0,583.5,588.8,1429526
2015-01-13 00:00:00+05:30,588.88,592.5,572.95,575.17,980082
2015-01-14 00:00:00+05:30,578.65,581.85,568.15,572.25,1759864
2015-01-15 00:00:00+05:30,579.95,579.95,563.5,566.05,2046230
2015-01-16 00:00:00+05:30,563.67,580.6,563.67,577.67,1337782
2015-01-19 00:00:00+05:30,580.5,586.0,576.0,581.42,930258
2015-01-20 00:00:00+05:30,585.0,588.0,579.6,583.28,923532
2015-01-21 00:00:00+05:30,578.0,589.9,573.3,585.28,1230366
2015-01-22 00:00:00+05:30,582.38,596.0,581.1,590.55,1773410
2015-01-23 00:00:00+05:30,593.5,594.58,582.5,589.92,1360378
2015-01-27 00:00:00+05:30,589.5,591.95,580.55,588.83,1519228
2015-01-28 00:00:00+05:30,583.5,595.0,582.98,589.08,1629238
2015-01-29 00:00:00+05:30,592.0,614.0,587.55,610.78,2811796
2015-01-30 00:00:00+05:30,612.5,626.0,612.5,623.88,1468250
2015-02-02 00:00:00+05:30,620.0,635.0,618.15,632.08,1162952
2015-02-03 00:00:00+05:30,636.25,636.65,607.75,612.1,1946844
2015-02-04 00:00:00+05:30,613.5,619.45,599.03,604.9,2336616
2015-02-05 00:00:00+05:30,583.0,598.88,570.0,575.42,6638658
2015-02-06 00:00:00+05:30,569.0,579.48,542.78,554.48,5564692
2015-02-09 00:00:00+05:30,548.35,548.35,516.2,523.75,3485782
2015-02-10 00:00:00+05:30,515.0,539.08,502.5,516.4,5228708
2015-02-11 00:00:00+05:30,520.55,559.85,465.0,552.63,4218218
2015-02-12 00:00:00+05:30,557.0,567.98,540.17,561.95,3563618
2015-02-13 00:00:00+05:30,565.5,567.63,550.23,559.4,2118062
2015-02-16 00:00:00+05:30,560.0,570.5,548.92,551.73,1529132
2015-02-18 00:00:00+05:30,555.0,556.75,540.15,543.58,1272632
2015-02-19 00:00:00+05:30,536.0,544.9,509.13,518.48,4607154
2015-02-20 00:00:00+05:30,527.5,540.0,524.08,528.25,2937610
2015-02-23 00:00:00+05:30,530.0,531.5,516.15,520.42,2501676
2015-02-24 00:00:00+05:30,520.0,527.2,508.85,519.0,1871092
2015-02-25 00:00:00+05:30,521.95,524.2,500.5,506.85,2057834
2015-02-26 00:00:00+05:30,506.5,517.0,490.05,512.83,5223928
2015-02-27 00:00:00+05:30,516.5,521.67,511.03,516.58,3065970
2015-03-02 00:00:00+05:30,542.5,552.4,527.17,543.55,3235932
2015-03-03 00:00:00+05:30,547.55,556.28,542.5,549.0,3081780
2015-03-04 00:00:00+05:30,550.0,559.53,530.0,535.33,2978296
2015-03-05 00:00:00+05:30,535.0,549.25,526.9,546.63,3122044
2015-03-09 00:00:00+05:30,544.0,557.45,539.05,551.35,3066628
2015-03-10 00:00:00+05:30,554.98,573.03,550.5,563.65,3629572
